date,store_nbr,item_nbr,units
1/1/12,22,11,0
1/1/12,22,12,0
1/1/12,22,13,0
1/1/12,22,14,0
1/1/12,22,15,0
1/1/12,22,16,0
1/1/12,22,17,0
1/1/12,22,18,0
1/1/12,22,19,0
1/1/12,22,20,0
1/1/12,22,21,0
1/1/12,22,22,0
1/1/12,22,23,0
1/1/12,22,24,0
1/1/12,22,25,0
1/1/12,22,26,0
1/1/12,22,27,0
1/1/12,22,28,0
1/1/12,22,29,0
1/1/12,22,30,0
1/1/12,22,31,0
1/1/12,22,32,0
1/1/12,22,33,0
1/1/12,22,34,0
1/1/12,22,35,0
1/1/12,22,36,0
1/1/12,22,37,0
1/1/12,22,38,0
1/1/12,22,39,0
1/1/12,22,40,0
1/1/12,22,41,0
1/1/12,22,42,0
1/1/12,22,43,0
1/1/12,22,44,0
1/1/12,22,45,0
1/1/12,22,46,0
1/1/12,22,47,0
1/1/12,22,48,0
1/1/12,22,49,0
1/1/12,22,50,0
1/1/12,22,51,0
1/1/12,22,52,0
1/1/12,22,53,0
1/1/12,22,54,0
1/1/12,22,55,0
1/1/12,22,56,0
1/1/12,22,57,0
1/1/12,22,58,0
1/1/12,22,59,0
1/1/12,22,60,0
1/1/12,22,61,0
1/1/12,22,62,0
1/1/12,22,63,0
1/1/12,22,64,0
1/1/12,22,65,0
1/1/12,22,66,0
1/1/12,22,67,0
1/1/12,22,68,47
1/1/12,22,69,0
1/1/12,22,70,0
1/1/12,22,71,0
1/1/12,22,72,0
1/1/12,22,73,0
1/1/12,22,74,0
1/1/12,22,75,0
1/1/12,22,76,0
1/1/12,22,77,0
1/1/12,22,78,0
1/1/12,22,79,0
1/1/12,22,80,0
1/1/12,22,81,0
1/1/12,22,82,0
1/1/12,22,83,0
1/1/12,22,84,0
1/1/12,22,85,0
1/1/12,22,86,0
1/1/12,22,87,0
1/1/12,22,88,0
1/1/12,22,89,0
1/1/12,22,90,0
1/1/12,22,91,0
1/1/12,22,92,0
1/1/12,22,93,3
1/1/12,22,94,0
1/1/12,22,95,0
1/1/12,22,96,0
1/1/12,22,97,0
1/1/12,22,98,0
1/1/12,22,99,0
1/1/12,22,100,0
1/1/12,22,101,0
1/1/12,22,102,0
1/1/12,22,103,0
1/1/12,22,104,0
1/1/12,22,105,0
1/1/12,22,106,0
1/1/12,22,107,0
1/1/12,22,108,0
1/1/12,22,109,0
1/1/12,22,110,0
1/1/12,22,111,0
1/1/12,23,1,0
1/1/12,23,2,0
1/1/12,23,3,0
1/1/12,23,4,0
1/1/12,23,5,58
1/1/12,23,6,0
1/1/12,23,7,0
1/1/12,23,8,0
1/1/12,23,9,0
1/1/12,23,10,0
1/1/12,23,11,0
1/1/12,23,12,0
1/1/12,23,13,0
1/1/12,23,14,0
1/1/12,23,15,0
1/1/12,23,16,0
1/1/12,23,17,0
1/1/12,23,18,0
1/1/12,23,19,0
1/1/12,23,20,0
1/1/12,23,21,0
1/1/12,23,22,0
1/1/12,23,23,0
1/1/12,23,24,0
1/1/12,23,25,0
1/1/12,23,26,0
1/1/12,23,27,0
1/1/12,23,28,0
1/1/12,23,29,1
1/1/12,23,30,0
1/1/12,23,31,0
1/1/12,23,32,0
1/1/12,23,33,0
1/1/12,23,34,0
1/1/12,23,35,0
1/1/12,23,36,0
1/1/12,23,37,0
1/1/12,23,38,0
1/1/12,23,39,0
1/1/12,23,40,0
1/1/12,23,41,0
1/1/12,23,42,0
1/1/12,23,43,0
1/1/12,23,44,0
1/1/12,23,45,35
1/1/12,23,46,0
1/1/12,23,47,0
1/1/12,23,48,0
1/1/12,23,49,0
1/1/12,23,50,0
1/1/12,23,51,0
1/1/12,23,52,0
1/1/12,23,53,0
1/1/12,23,54,0
1/1/12,23,55,0
1/1/12,23,56,0
1/1/12,23,57,0
1/1/12,23,58,0
1/1/12,23,59,0
1/1/12,23,60,0
1/1/12,23,61,0
1/1/12,23,62,0
1/1/12,23,63,0
1/1/12,23,64,0
1/1/12,23,65,0
1/1/12,23,66,0
1/1/12,23,67,0
1/1/12,23,68,0
1/1/12,23,69,0
1/1/12,23,70,0
1/1/12,23,71,0
1/1/12,23,72,0
1/1/12,23,73,0
1/1/12,23,74,0
1/1/12,23,75,0
1/1/12,23,76,0
1/1/12,23,77,0
1/1/12,23,78,0
1/1/12,23,79,0
1/1/12,23,80,0
1/1/12,23,81,0
1/1/12,23,82,0
1/1/12,23,83,0
1/1/12,23,84,0
1/1/12,23,85,0
1/1/12,23,86,0
1/1/12,23,87,0
1/1/12,23,88,0
1/1/12,23,89,0
1/1/12,23,90,0
1/1/12,23,91,0
1/1/12,23,92,0
1/1/12,23,93,0
1/1/12,23,94,0
1/1/12,23,95,0
1/1/12,23,96,0
1/1/12,23,97,0
1/1/12,23,98,0
1/1/12,23,99,0
1/1/12,23,100,0
1/1/12,23,101,0
1/1/12,23,102,0
1/1/12,23,103,0
1/1/12,23,104,0
1/1/12,23,105,0
1/1/12,23,106,0
1/1/12,23,107,0
1/1/12,23,108,0
1/1/12,23,109,0
1/1/12,23,110,0
1/1/12,23,111,0
1/1/12,24,1,0
1/1/12,24,2,0
1/1/12,24,3,0
1/1/12,24,4,0
1/1/12,24,5,0
1/1/12,24,6,42
1/1/12,24,7,0
1/1/12,24,8,0
1/1/12,24,9,0
1/1/12,24,10,0
1/1/12,24,11,0
1/1/12,24,12,0
1/1/12,24,13,0
1/1/12,24,14,0
1/1/12,24,15,0
1/1/12,24,16,0
1/1/12,24,17,0
1/1/12,24,18,0
1/1/12,24,19,0
1/1/12,24,20,0
1/1/12,24,21,0
1/1/12,24,22,0
1/1/12,24,23,0
1/1/12,24,24,0
1/1/12,24,25,0
1/1/12,24,26,0
1/1/12,24,27,0
1/1/12,24,28,0
1/1/12,24,29,0
1/1/12,24,30,0
1/1/12,24,31,0
1/1/12,24,32,0
1/1/12,24,33,0
1/1/12,24,34,0
1/1/12,24,35,0
1/1/12,24,36,0
1/1/12,24,37,0
1/1/12,24,38,0
1/1/12,24,39,0
1/1/12,24,40,0
1/1/12,24,41,0
1/1/12,24,42,0
1/1/12,24,43,72
1/1/12,24,44,0
1/1/12,24,45,0
1/1/12,24,46,0
1/1/12,24,47,0
1/1/12,24,48,0
1/1/12,24,49,0
1/1/12,24,50,0
1/1/12,24,51,0
1/1/12,24,52,0
1/1/12,24,53,0
1/1/12,24,54,0
1/1/12,24,55,0
1/1/12,24,56,0
1/1/12,24,57,0
1/1/12,24,58,0
1/1/12,24,59,0
1/1/12,24,60,1
1/1/12,24,61,0
1/1/12,24,62,0
1/1/12,24,63,0
1/1/12,24,64,0
1/1/12,24,65,0
1/1/12,24,66,0
1/1/12,24,67,0
1/1/12,24,68,0
1/1/12,24,69,0
1/1/12,24,70,0
1/1/12,24,71,0
1/1/12,24,72,0
1/1/12,24,73,0
1/1/12,24,74,0
1/1/12,24,75,0
1/1/12,24,76,0
1/1/12,24,77,0
1/1/12,24,78,0
1/1/12,24,79,0
1/1/12,24,80,0
1/1/12,24,81,0
1/1/12,24,82,0
1/1/12,24,83,0
1/1/12,24,84,0
1/1/12,24,85,0
1/1/12,24,86,0
1/1/12,24,87,0
1/1/12,24,88,0
1/1/12,24,89,0
1/1/12,24,90,0
1/1/12,24,91,0
1/1/12,24,92,0
1/1/12,24,93,0
1/1/12,24,94,0
1/1/12,24,95,0
1/1/12,24,96,0
1/1/12,24,97,0
1/1/12,24,98,0
1/1/12,24,99,0
1/1/12,24,100,0
1/1/12,24,101,0
1/1/12,24,102,0
1/1/12,24,103,0
1/1/12,24,104,0
1/1/12,24,105,0
1/1/12,24,106,0
1/1/12,24,107,0
1/1/12,24,108,0
1/1/12,24,109,0
1/1/12,24,110,0
1/1/12,24,111,0
1/1/12,25,1,0
1/1/12,25,2,0
1/1/12,25,3,0
1/1/12,25,4,0
1/1/12,25,5,0
1/1/12,25,6,0
1/1/12,25,7,0
1/1/12,25,8,0
1/1/12,25,9,126
1/1/12,25,10,0
1/1/12,25,11,0
1/1/12,25,12,0
1/1/12,25,13,0
1/1/12,25,14,0
1/1/12,25,15,0
1/1/12,25,16,0
1/1/12,25,17,0
1/1/12,25,18,0
1/1/12,25,19,0
1/1/12,25,20,0
1/1/12,25,21,0
1/1/12,25,22,0
1/1/12,25,23,0
1/1/12,25,24,0
1/1/12,25,25,0
1/1/12,25,26,0
1/1/12,25,27,0
1/1/12,25,28,0
1/1/12,25,29,0
1/1/12,25,30,0
1/1/12,25,31,0
1/1/12,25,32,0
1/1/12,25,33,0
1/1/12,25,34,0
1/1/12,25,35,0
1/1/12,25,36,0
1/1/12,25,37,0
1/1/12,25,38,0
1/1/12,25,39,0
1/1/12,25,40,0
1/1/12,25,41,0
1/1/12,25,42,0
1/1/12,25,43,0
1/1/12,25,44,0
1/1/12,25,45,90
1/1/12,25,46,0
1/1/12,25,47,0
1/1/12,25,48,0
1/1/12,25,49,0
1/1/12,25,50,0
1/1/12,25,51,0
1/1/12,25,52,0
1/1/12,25,53,0
1/1/12,25,54,0
1/1/12,25,55,0
1/1/12,25,56,0
1/1/12,25,57,0
1/1/12,25,58,0
1/1/12,25,59,0
1/1/12,25,60,0
1/1/12,25,61,0
1/1/12,25,62,0
1/1/12,25,63,0
1/1/12,25,64,0
1/1/12,25,65,0
1/1/12,25,66,0
1/1/12,25,67,0
1/1/12,25,68,0
1/1/12,25,69,0
1/1/12,25,70,0
1/1/12,25,71,0
1/1/12,25,72,0
1/1/12,25,73,0
1/1/12,25,74,0
1/1/12,25,75,0
1/1/12,25,76,0
1/1/12,25,77,0
1/1/12,25,78,0
1/1/12,25,79,0
1/1/12,25,80,0
1/1/12,25,81,11
1/1/12,25,82,0
1/1/12,25,83,0
1/1/12,25,84,0
1/1/12,25,85,0
1/1/12,25,86,0
1/1/12,25,87,0
1/1/12,25,88,0
1/1/12,25,89,0
1/1/12,25,90,0
1/1/12,25,91,0
1/1/12,25,92,0
1/1/12,25,93,0
1/1/12,25,94,0
1/1/12,25,95,0
1/1/12,25,96,0
1/1/12,25,97,0
1/1/12,25,98,0
1/1/12,25,99,0
1/1/12,25,100,0
1/1/12,25,101,0
1/1/12,25,102,0
1/1/12,25,103,0
1/1/12,25,104,0
1/1/12,25,105,0
1/1/12,25,106,0
1/1/12,25,107,0
1/1/12,25,108,0
1/1/12,25,109,0
1/1/12,25,110,0
1/1/12,25,111,0
1/1/12,26,1,0
1/1/12,26,2,0
1/1/12,26,3,0
1/1/12,26,4,0
1/1/12,26,5,64
1/1/12,26,6,0
1/1/12,26,7,0
1/1/12,26,8,0
1/1/12,26,9,0
1/1/12,26,10,0
1/1/12,26,11,0
1/1/12,26,12,0
1/1/12,26,13,0
1/1/12,26,14,0
1/1/12,26,15,0
1/1/12,26,16,0
1/1/12,26,17,0
1/1/12,26,18,0
1/1/12,26,19,0
1/1/12,26,20,0
1/1/12,26,21,0
1/1/12,26,22,0
1/1/12,26,23,0
1/1/12,26,24,0
1/1/12,26,25,0
1/1/12,26,26,0
1/1/12,26,27,0
1/1/12,26,28,0
1/1/12,26,29,0
1/1/12,26,30,0
1/1/12,26,31,0
1/1/12,26,32,0
1/1/12,26,33,0
1/1/12,26,34,0
1/1/12,26,35,0
1/1/12,26,36,0
1/1/12,26,37,0
1/1/12,26,38,0
1/1/12,26,39,0
1/1/12,26,40,0
1/1/12,26,41,0
1/1/12,26,42,0
1/1/12,26,43,0
1/1/12,26,44,0
1/1/12,26,45,68
1/1/12,26,46,0
1/1/12,26,47,0
1/1/12,26,48,0
1/1/12,26,49,0
1/1/12,26,50,0
1/1/12,26,51,0
1/1/12,26,52,0
1/1/12,26,53,0
1/1/12,26,54,0
1/1/12,26,55,0
1/1/12,26,56,0
1/1/12,26,57,0
1/1/12,26,58,0
1/1/12,26,59,0
1/1/12,26,60,0
1/1/12,26,61,0
1/1/12,26,62,0
1/1/12,26,63,0
1/1/12,26,64,0
1/1/12,26,65,0
1/1/12,26,66,0
1/1/12,26,67,0
1/1/12,26,68,0
1/1/12,26,69,0
1/1/12,26,70,0
1/1/12,26,71,0
1/1/12,26,72,0
1/1/12,26,73,0
1/1/12,26,74,0
1/1/12,26,75,0
1/1/12,26,76,0
1/1/12,26,77,0
1/1/12,26,78,0
1/1/12,26,79,0
1/1/12,26,80,0
1/1/12,26,81,0
1/1/12,26,82,0
1/1/12,26,83,0
1/1/12,26,84,0
1/1/12,26,85,0
1/1/12,26,86,0
1/1/12,26,87,0
1/1/12,26,88,0
1/1/12,26,89,0
1/1/12,26,90,0
1/1/12,26,91,0
1/1/12,26,92,0
1/1/12,26,93,0
1/1/12,26,94,0
1/1/12,26,95,0
1/1/12,26,96,0
1/1/12,26,97,0
1/1/12,26,98,0
1/1/12,26,99,0
1/1/12,26,100,0
1/1/12,26,101,0
1/1/12,26,102,0
1/1/12,26,103,0
1/1/12,26,104,0
1/1/12,26,105,0
1/1/12,26,106,0
1/1/12,26,107,0
1/1/12,26,108,0
1/1/12,26,109,0
1/1/12,26,110,0
1/1/12,26,111,0
1/1/12,27,1,0
1/1/12,27,2,0
1/1/12,27,3,0
1/1/12,27,4,0
1/1/12,27,5,0
1/1/12,27,6,0
1/1/12,27,7,0
1/1/12,27,8,0
1/1/12,27,9,26
1/1/12,27,10,0
1/1/12,27,11,0
1/1/12,27,12,0
1/1/12,27,13,0
1/1/12,27,14,0
1/1/12,27,15,0
1/1/12,27,16,0
1/1/12,27,17,0
1/1/12,27,18,0
1/1/12,27,19,0
1/1/12,27,20,0
1/1/12,27,21,0
1/1/12,27,22,0
1/1/12,27,23,0
1/1/12,27,24,0
1/1/12,27,25,0
1/1/12,27,26,0
1/1/12,27,27,0
1/1/12,27,28,0
1/1/12,27,29,0
1/1/12,27,30,0
1/1/12,27,31,0
1/1/12,27,32,0
1/1/12,27,33,0
1/1/12,27,34,0
1/1/12,27,35,0
1/1/12,27,36,0
1/1/12,27,37,0
1/1/12,27,38,0
1/1/12,27,39,0
1/1/12,27,40,0
1/1/12,27,41,0
1/1/12,27,42,0
1/1/12,27,43,0
1/1/12,27,44,0
1/1/12,27,45,0
1/1/12,27,46,0
1/1/12,27,47,0
1/1/12,27,48,0
1/1/12,27,49,0
1/1/12,27,50,0
1/1/12,27,51,0
1/1/12,27,52,0
1/1/12,27,53,0
1/1/12,27,54,0
1/1/12,27,55,0
1/1/12,27,56,0
1/1/12,27,57,0
1/1/12,27,58,0
1/1/12,27,59,0
1/1/12,27,60,0
1/1/12,27,61,0
1/1/12,27,62,0
1/1/12,27,63,0
1/1/12,27,64,0
1/1/12,27,65,0
1/1/12,27,66,0
1/1/12,27,67,0
1/1/12,27,68,42
1/1/12,27,69,0
1/1/12,27,70,0
1/1/12,27,71,0
1/1/12,27,72,0
1/1/12,27,73,0
1/1/12,27,74,0
1/1/12,27,75,0
1/1/12,27,76,0
1/1/12,27,77,0
1/1/12,27,78,0
1/1/12,27,79,0
1/1/12,27,80,1
1/1/12,27,81,0
1/1/12,27,82,0
1/1/12,27,83,0
1/1/12,27,84,0
1/1/12,27,85,0
1/1/12,27,86,0
1/1/12,27,87,0
1/1/12,27,88,0
1/1/12,27,89,0
1/1/12,27,90,0
1/1/12,27,91,0
1/1/12,27,92,0
1/1/12,27,93,0
1/1/12,27,94,0
1/1/12,27,95,0
1/1/12,27,96,0
1/1/12,27,97,0
1/1/12,27,98,0
1/1/12,27,99,0
1/1/12,27,100,0
1/1/12,27,101,0
1/1/12,27,102,0
1/1/12,27,103,0
1/1/12,27,104,0
1/1/12,27,105,0
1/1/12,27,106,0
1/1/12,27,107,0
1/1/12,27,108,0
1/1/12,27,109,0
1/1/12,27,110,0
1/1/12,27,111,0
1/1/12,28,1,0
1/1/12,28,2,0
1/1/12,28,3,0
1/1/12,28,4,0
1/1/12,28,5,65
1/1/12,28,6,0
1/1/12,28,7,0
1/1/12,28,8,0
1/1/12,28,9,0
1/1/12,28,10,0
1/1/12,28,11,0
1/1/12,28,12,0
1/1/12,28,13,0
1/1/12,28,14,0
1/1/12,28,15,0
1/1/12,28,16,0
1/1/12,28,17,0
1/1/12,28,18,0
1/1/12,28,19,0
1/1/12,28,20,0
1/1/12,28,21,0
1/1/12,28,22,0
1/1/12,28,23,0
1/1/12,28,24,0
1/1/12,28,25,0
1/1/12,28,26,0
1/1/12,28,27,0
1/1/12,28,28,0
1/1/12,28,29,0
1/1/12,28,30,0
1/1/12,28,31,0
1/1/12,28,32,0
1/1/12,28,33,0
1/1/12,28,34,0
1/1/12,28,35,0
1/1/12,28,36,0
1/1/12,28,37,0
1/1/12,28,38,0
1/1/12,28,39,0
1/1/12,28,40,0
1/1/12,28,41,0
1/1/12,28,42,0
1/1/12,28,43,0
1/1/12,28,44,0
1/1/12,28,45,68
1/1/12,28,46,0
1/1/12,28,47,0
1/1/12,28,48,0
1/1/12,28,49,0
1/1/12,28,50,0
1/1/12,28,51,0
1/1/12,28,52,0
1/1/12,28,53,0
1/1/12,28,54,0
1/1/12,28,55,0
1/1/12,28,56,0
1/1/12,28,57,0
1/1/12,28,58,0
1/1/12,28,59,0
1/1/12,28,60,0
1/1/12,28,61,0
1/1/12,28,62,0
1/1/12,28,63,0
1/1/12,28,64,0
1/1/12,28,65,0
1/1/12,28,66,0
1/1/12,28,67,0
1/1/12,28,68,0
1/1/12,28,69,0
1/1/12,28,70,0
1/1/12,28,71,0
1/1/12,28,72,0
1/1/12,28,73,0
1/1/12,28,74,0
1/1/12,28,75,0
1/1/12,28,76,0
1/1/12,28,77,0
1/1/12,28,78,0
1/1/12,28,79,0
1/1/12,28,80,0
1/1/12,28,81,0
1/1/12,28,82,0
1/1/12,28,83,0
1/1/12,28,84,0
1/1/12,28,85,0
1/1/12,28,86,0
1/1/12,28,87,0
1/1/12,28,88,0
1/1/12,28,89,0
1/1/12,28,90,0
1/1/12,28,91,0
1/1/12,28,92,0
1/1/12,28,93,0
1/1/12,28,94,0
1/1/12,28,95,0
1/1/12,28,96,0
1/1/12,28,97,0
1/1/12,28,98,0
1/1/12,28,99,0
1/1/12,28,100,0
1/1/12,28,101,0
1/1/12,28,102,0
1/1/12,28,103,0
1/1/12,28,104,0
1/1/12,28,105,0
1/1/12,28,106,0
1/1/12,28,107,0
1/1/12,28,108,0
1/1/12,28,109,0
1/1/12,28,110,0
1/1/12,28,111,0
1/1/12,29,1,0
1/1/12,29,2,0
1/1/12,29,3,0
1/1/12,29,4,0
1/1/12,29,5,0
1/1/12,29,6,0
1/1/12,29,7,0
1/1/12,29,8,14
1/1/12,29,9,0
1/1/12,29,10,0
1/1/12,29,11,0
1/1/12,29,12,0
1/1/12,29,13,0
1/1/12,29,14,0
1/1/12,29,15,0
1/1/12,29,16,0
1/1/12,29,17,0
1/1/12,29,18,0
1/1/12,29,19,0
1/1/12,29,20,0
1/1/12,29,21,0
1/1/12,29,22,0
1/1/12,29,23,0
1/1/12,29,24,0
1/1/12,29,25,0
1/1/12,29,26,0
1/1/12,29,27,0
1/1/12,29,28,0
1/1/12,29,29,0
1/1/12,29,30,0
1/1/12,29,31,0
1/1/12,29,32,0
1/1/12,29,33,0
1/1/12,29,34,0
1/1/12,29,35,0
1/1/12,29,36,0
1/1/12,29,37,0
1/1/12,29,38,0
1/1/12,29,39,0
1/1/12,29,40,0
1/1/12,29,41,37
1/1/12,29,42,0
1/1/12,29,43,0
1/1/12,29,44,0
1/1/12,29,45,98
1/1/12,29,46,0
1/1/12,29,47,0
1/1/12,29,48,0
1/1/12,29,49,0
1/1/12,29,50,0
1/1/12,29,51,0
1/1/12,29,52,0
1/1/12,29,53,0
1/1/12,29,54,0
1/1/12,29,55,0
1/1/12,29,56,0
1/1/12,29,57,0
1/1/12,29,58,0
1/1/12,29,59,0
1/1/12,29,60,0
1/1/12,29,61,0
1/1/12,29,62,0
1/1/12,29,63,0
1/1/12,29,64,0
1/1/12,29,65,0
1/1/12,29,66,0
1/1/12,29,67,0
1/1/12,29,68,0
1/1/12,29,69,0
1/1/12,29,70,0
1/1/12,29,71,0
1/1/12,29,72,0
1/1/12,29,73,0
1/1/12,29,74,0
1/1/12,29,75,0
1/1/12,29,76,0
1/1/12,29,77,0
1/1/12,29,78,0
1/1/12,29,79,0
1/1/12,29,80,0
1/1/12,29,81,0
1/1/12,29,82,0
1/1/12,29,83,0
1/1/12,29,84,0
1/1/12,29,85,0
1/1/12,29,86,0
1/1/12,29,87,0
1/1/12,29,88,0
1/1/12,29,89,0
1/1/12,29,90,0
1/1/12,29,91,0
1/1/12,29,92,0
1/1/12,29,93,0
1/1/12,29,94,0
1/1/12,29,95,0
1/1/12,29,96,0
1/1/12,29,97,0
1/1/12,29,98,0
1/1/12,29,99,0
1/1/12,29,100,0
1/1/12,29,101,0
1/1/12,29,102,0
1/1/12,29,103,0
1/1/12,29,104,0
1/1/12,29,105,0
1/1/12,29,106,0
1/1/12,29,107,0
1/1/12,29,108,0
1/1/12,29,109,0
1/1/12,29,110,0
1/1/12,29,111,0
1/1/12,30,1,0
1/1/12,30,2,0
1/1/12,30,3,0
1/1/12,30,4,0
1/1/12,30,5,0
1/1/12,30,6,0
1/1/12,30,7,0
1/1/12,30,8,0
1/1/12,30,9,0
1/1/12,30,10,0
1/1/12,30,11,0
1/1/12,30,12,0
1/1/12,30,13,0
1/1/12,30,14,0
1/1/12,30,15,0
1/1/12,30,16,16
1/1/12,30,17,0
1/1/12,30,18,0
1/1/12,30,19,0
1/1/12,30,20,0
1/1/12,30,21,0
1/1/12,30,22,0
1/1/12,30,23,0
1/1/12,30,24,0
1/1/12,30,25,0
1/1/12,30,26,0
1/1/12,30,27,0
1/1/12,30,28,0
1/1/12,30,29,0
1/1/12,30,30,0
1/1/12,30,31,0
1/1/12,30,32,0
1/1/12,30,33,0
1/1/12,30,34,0
1/1/12,30,35,0
1/1/12,30,36,0
1/1/12,30,37,0
1/1/12,30,38,0
1/1/12,30,39,0
1/1/12,30,40,0
1/1/12,30,41,0
1/1/12,30,42,0
1/1/12,30,43,0
1/1/12,30,44,120
1/1/12,30,45,0
1/1/12,30,46,0
1/1/12,30,47,0
1/1/12,30,48,0
1/1/12,30,49,1
1/1/12,30,50,0
1/1/12,30,51,6
1/1/12,30,52,0
1/1/12,30,53,0
1/1/12,30,54,0
1/1/12,30,55,0
1/1/12,30,56,0
1/1/12,30,57,0
1/1/12,30,58,0
1/1/12,30,59,0
1/1/12,30,60,0
1/1/12,30,61,0
1/1/12,30,62,0
1/1/12,30,63,0
1/1/12,30,64,0
1/1/12,30,65,0
1/1/12,30,66,0
1/1/12,30,67,0
1/1/12,30,68,0
1/1/12,30,69,0
1/1/12,30,70,0
1/1/12,30,71,0
1/1/12,30,72,0
1/1/12,30,73,0
1/1/12,30,74,0
1/1/12,30,75,0
1/1/12,30,76,0
1/1/12,30,77,0
1/1/12,30,78,0
1/1/12,30,79,0
1/1/12,30,80,0
1/1/12,30,81,0
1/1/12,30,82,0
1/1/12,30,83,0
1/1/12,30,84,0
1/1/12,30,85,0
1/1/12,30,86,0
1/1/12,30,87,0
1/1/12,30,88,0
1/1/12,30,89,0
1/1/12,30,90,0
1/1/12,30,91,0
1/1/12,30,92,0
1/1/12,30,93,0
1/1/12,30,94,0
1/1/12,30,95,0
1/1/12,30,96,0
1/1/12,30,97,0
1/1/12,30,98,0
1/1/12,30,99,0
1/1/12,30,100,0
1/1/12,30,101,0
1/1/12,30,102,0
1/1/12,30,103,0
1/1/12,30,104,0
1/1/12,30,105,0
1/1/12,30,106,0
1/1/12,30,107,0
1/1/12,30,108,0
1/1/12,30,109,0
1/1/12,30,110,0
1/1/12,30,111,0
1/1/12,31,1,0
1/1/12,31,2,0
1/1/12,31,3,0
1/1/12,31,4,0
1/1/12,31,5,0
1/1/12,31,6,0
1/1/12,31,7,0
1/1/12,31,8,0
1/1/12,31,9,40
1/1/12,31,10,0
1/1/12,31,11,0
1/1/12,31,12,0
1/1/12,31,13,0
1/1/12,31,14,0
1/1/12,31,15,0
1/1/12,31,16,0
1/1/12,31,17,0
1/1/12,31,18,0
1/1/12,31,19,0
1/1/12,31,20,0
1/1/12,31,21,0
1/1/12,31,22,0
1/1/12,31,23,0
1/1/12,31,24,0
1/1/12,31,25,0
1/1/12,31,26,0
1/1/12,31,27,0
1/1/12,31,28,0
1/1/12,31,29,0
1/1/12,31,30,0
1/1/12,31,31,0
1/1/12,31,32,0
1/1/12,31,33,0
1/1/12,31,34,0
1/1/12,31,35,0
1/1/12,31,36,0
1/1/12,31,37,0
1/1/12,31,38,0
1/1/12,31,39,0
1/1/12,31,40,0
1/1/12,31,41,0
1/1/12,31,42,0
1/1/12,31,43,0
1/1/12,31,44,0
1/1/12,31,45,83
1/1/12,31,46,0
1/1/12,31,47,0
1/1/12,31,48,0
1/1/12,31,49,0
1/1/12,31,50,0
1/1/12,31,51,0
1/1/12,31,52,0
1/1/12,31,53,0
1/1/12,31,54,0
1/1/12,31,55,0
1/1/12,31,56,0
1/1/12,31,57,0
1/1/12,31,58,0
1/1/12,31,59,0
1/1/12,31,60,0
1/1/12,31,61,0
1/1/12,31,62,0
1/1/12,31,63,0
1/1/12,31,64,0
1/1/12,31,65,0
1/1/12,31,66,0
1/1/12,31,67,0
1/1/12,31,68,0
1/1/12,31,69,0
1/1/12,31,70,0
1/1/12,31,71,0
1/1/12,31,72,0
1/1/12,31,73,0
1/1/12,31,74,0
1/1/12,31,75,0
1/1/12,31,76,0
1/1/12,31,77,0
1/1/12,31,78,0
1/1/12,31,79,0
1/1/12,31,80,0
1/1/12,31,81,0
1/1/12,31,82,0
1/1/12,31,83,0
1/1/12,31,84,0
1/1/12,31,85,0
1/1/12,31,86,0
1/1/12,31,87,0
1/1/12,31,88,0
1/1/12,31,89,0
1/1/12,31,90,0
1/1/12,31,91,0
1/1/12,31,92,0
1/1/12,31,93,0
1/1/12,31,94,0
1/1/12,31,95,0
1/1/12,31,96,0
1/1/12,31,97,0
1/1/12,31,98,0
1/1/12,31,99,0
1/1/12,31,100,0
1/1/12,31,101,0
1/1/12,31,102,0
1/1/12,31,103,0
1/1/12,31,104,0
1/1/12,31,105,0
1/1/12,31,106,0
1/1/12,31,107,0
1/1/12,31,108,0
1/1/12,31,109,0
1/1/12,31,110,0
1/1/12,31,111,0
1/1/12,32,1,0
1/1/12,32,2,0
1/1/12,32,3,0
1/1/12,32,4,0
1/1/12,32,5,0
1/1/12,32,6,0
1/1/12,32,7,0
1/1/12,32,8,0
1/1/12,32,9,65
1/1/12,32,10,0
1/1/12,32,11,0
1/1/12,32,12,0
1/1/12,32,13,0
1/1/12,32,14,0
1/1/12,32,15,0
1/1/12,32,16,0
1/1/12,32,17,0
1/1/12,32,18,0
1/1/12,32,19,0
1/1/12,32,20,0
1/1/12,32,21,0
1/1/12,32,22,0
1/1/12,32,23,0
1/1/12,32,24,0
1/1/12,32,25,0
1/1/12,32,26,0
1/1/12,32,27,0
1/1/12,32,28,0
1/1/12,32,29,0
1/1/12,32,30,0
1/1/12,32,31,0
1/1/12,32,32,0
1/1/12,32,33,0
1/1/12,32,34,0
1/1/12,32,35,0
1/1/12,32,36,0
1/1/12,32,37,0
1/1/12,32,38,0
1/1/12,32,39,0
1/1/12,32,40,0
1/1/12,32,41,0
1/1/12,32,42,0
1/1/12,32,43,0
1/1/12,32,44,0
1/1/12,32,45,46
1/1/12,32,46,0
1/1/12,32,47,0
1/1/12,32,48,0
1/1/12,32,49,0
1/1/12,32,50,0
1/1/12,32,51,0
1/1/12,32,52,0
1/1/12,32,53,0
1/1/12,32,54,0
1/1/12,32,55,0
1/1/12,32,56,0
1/1/12,32,57,0
1/1/12,32,58,8
1/1/12,32,59,0
1/1/12,32,60,0
1/1/12,32,61,0
1/1/12,32,62,0
1/1/12,32,63,0
1/1/12,32,64,0
1/1/12,32,65,0
